longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
77.03837819304422,28.45454974210746,32.0,555.0,159.0,748.0,163.0,1.9762,13750000.0,NEAR METRO
77.04505778173416,28.45971212622098,47.0,2324.0,658.0,3020.0,594.0,1.1868,9380000.0,URBAN CENTER
76.99016396455386,28.418011090664102,46.0,453.0,119.0,533.0,132.0,2.2961,11250000.0,NEAR METRO
77.00519996069282,28.435519491256855,40.0,1181.0,335.0,1441.0,337.0,2.1136,11180000.0,COMMERCIAL HUB
77.02484458475324,28.49751922364423,8.0,762.0,204.0,728.0,174.0,2.4886,13750000.0,URBAN CENTER
77.06500639393239,28.402958673785136,46.0,1051.0,302.0,1435.0,305.0,1.6667,13360000.0,SUBURBAN
76.98033192765637,28.443533612985384,36.0,2672.0,675.0,2883.0,674.0,2.0885,14280000.0,COMMERCIAL HUB
77.00961662438486,28.430291371673636,37.0,349.0,79.0,276.0,64.0,3.2125,12500000.0,NEAR METRO
76.9894757405488,28.473926377108455,46.0,321.0,101.0,401.0,86.0,2.1029,10940000.0,SUBURBAN
76.9983353028383,28.42904247649702,30.0,511.0,153.0,1152.0,149.0,2.3611,15680000.0,SUBURBAN
77.07359609971128,28.45779884434945,52.0,48.0,6.0,41.0,10.0,10.2264,11250000.0,SUBURBAN
77.05589024652363,28.43633413134388,36.0,1243.0,470.0,1668.0,444.0,1.0714,13750000.0,NEAR METRO
77.05399908615489,28.43455813849976,52.0,470.0,115.0,434.0,123.0,2.095,10910000.0,URBAN CENTER
77.01843572003602,28.433089693569926,34.0,1083.0,364.0,1132.0,338.0,2.2344,15310000.0,COMMERCIAL HUB
77.0467453755976,28.459750056641372,34.0,1113.0,,928.0,290.0,3.1654,15500000.0,SUBURBAN
77.0611487642119,28.451657500331976,41.0,1422.0,478.0,1640.0,434.0,1.6122,15710000.0,COMMERCIAL HUB
77.01908628085347,28.45332507501486,26.0,745.0,258.0,694.0,236.0,1.3846,12920000.0,COMMERCIAL HUB
76.98083630695615,28.460064720699584,28.0,1079.0,306.0,1358.0,285.0,2.52,13190000.0,NEAR METRO
77.03343825975428,28.41287366958014,28.0,950.0,357.0,1485.0,345.0,1.9271,13640000.0,SUBURBAN
77.0439523542098,28.440315272554304,45.0,2146.0,607.0,2868.0,625.0,2.121,14400000.0,COMMERCIAL HUB
77.06353055373668,28.40325640607192,43.0,1165.0,317.0,1279.0,303.0,1.9615,14170000.0,COMMERCIAL HUB
77.0221243511378,28.471891971754424,40.0,1146.0,323.0,1354.0,321.0,1.9205,12190000.0,SUBURBAN
76.99075898446293,28.455293307649438,40.0,1082.0,318.0,1085.0,273.0,1.7054,11720000.0,NEAR METRO
77.04882486594289,28.466760687859946,42.0,1703.0,586.0,2490.0,581.0,2.02,14720000.0,URBAN CENTER
77.0230615934029,28.466311486177688,41.0,1268.0,398.0,1887.0,407.0,2.625,15000000.0,SUBURBAN
76.98770477113196,28.499839861999842,43.0,977.0,266.0,1084.0,259.0,2.7708,12790000.0,URBAN CENTER
77.02217495927167,28.483102745683276,41.0,1098.0,264.0,1178.0,245.0,2.1058,12430000.0,SUBURBAN
77.04935563262173,28.48334897269824,50.0,1407.0,401.0,1526.0,385.0,2.29,12180000.0,URBAN CENTER
77.0346872834353,28.457309160936333,45.0,963.0,234.0,1194.0,239.0,2.1806,13490000.0,COMMERCIAL HUB
77.07923177878104,28.402183223758314,40.0,1095.0,305.0,1322.0,281.0,1.9688,15000000.0,URBAN CENTER
76.986710978772,28.43949407078665,52.0,1053.0,246.0,1036.0,249.0,2.1071,13670000.0,NEAR METRO
77.0007963001352,28.423258274274154,50.0,1183.0,246.0,851.0,231.0,3.2639,14260000.0,URBAN CENTER
77.07348635788581,28.492825431773714,52.0,1249.0,307.0,1223.0,297.0,2.07,13630000.0,SUBURBAN
77.04523624209756,28.419135305850567,47.0,1894.0,408.0,1629.0,379.0,3.7619,12760000.0,COMMERCIAL HUB
77.0646689647349,28.455429397714827,52.0,1754.0,452.0,1849.0,445.0,2.3716,12280000.0,URBAN CENTER
77.01561295601061,28.43017742619437,44.0,1399.0,386.0,1419.0,373.0,1.8224,14380000.0,COMMERCIAL HUB
77.06734868146516,28.453408842712825,36.0,1625.0,490.0,2003.0,478.0,2.181,14720000.0,NEAR METRO
77.02766540868681,28.45225382320265,44.0,1582.0,544.0,1998.0,515.0,1.6888,12500000.0,COMMERCIAL HUB
77.07012828300914,28.444591043999743,18.0,796.0,227.0,547.0,218.0,1.0333,13540000.0,COMMERCIAL HUB
77.07579814496442,28.45540593385425,36.0,1825.0,479.0,2097.0,480.0,2.1862,13530000.0,SUBURBAN
77.02470038950563,28.41845201146494,37.0,845.0,249.0,881.0,252.0,2.2454,16500000.0,NEAR METRO
76.9956003060435,28.42981639690122,47.0,1325.0,393.0,1557.0,352.0,2.8,14840000.0,SUBURBAN
76.9988257157907,28.496700025287815,28.0,1841.0,809.0,3199.0,727.0,1.6319,15160000.0,URBAN CENTER
77.05428199954228,28.4157572582897,52.0,846.0,271.0,1153.0,281.0,2.1923,15500000.0,SUBURBAN
77.06563545589393,28.44136690961806,43.0,1153.0,411.0,1667.0,409.0,1.9402,13930000.0,NEAR METRO
77.04184250578665,28.463231403886518,47.0,722.0,235.0,930.0,226.0,2.5455,11430000.0,URBAN CENTER
77.0449960232107,28.422214056736664,43.0,798.0,308.0,1417.0,325.0,1.4189,14170000.0,URBAN CENTER
77.03591192762872,28.412152361626372,44.0,1105.0,346.0,1598.0,372.0,1.2,11560000.0,URBAN CENTER
77.03907938154299,28.403422722699037,43.0,2343.0,803.0,2468.0,707.0,1.5163,11500000.0,SUBURBAN
77.06839507387951,28.459481727016538,43.0,1502.0,477.0,1844.0,477.0,1.9405,15250000.0,NEAR METRO
76.99889876841894,28.458749999515828,47.0,1306.0,391.0,1499.0,346.0,2.2788,13960000.0,COMMERCIAL HUB
77.06753348014074,28.45163638579937,45.0,554.0,214.0,888.0,218.0,1.8125,13960000.0,URBAN CENTER
77.02815990040891,28.432738450653684,45.0,1860.0,472.0,1893.0,456.0,2.6573,14180000.0,URBAN CENTER
77.05329699653251,28.488153117481843,44.0,1550.0,407.0,1718.0,403.0,2.5268,14110000.0,COMMERCIAL HUB
76.9823504896383,28.432500209734318,52.0,497.0,132.0,547.0,121.0,2.2083,14630000.0,SUBURBAN
77.07700665688124,28.40874854413404,47.0,876.0,228.0,872.0,231.0,2.2656,14500000.0,SUBURBAN
77.07289916812664,28.486443951112218,41.0,1292.0,334.0,1150.0,322.0,1.925,13520000.0,URBAN CENTER
77.0215714138639,28.48293178821234,49.0,1098.0,317.0,1411.0,301.0,2.75,14600000.0,SUBURBAN
77.0312369368773,28.464554004183256,52.0,774.0,209.0,813.0,203.0,2.3472,13520000.0,COMMERCIAL HUB
76.98036916627572,28.472594293727294,37.0,1583.0,392.0,1776.0,377.0,2.7266,14080000.0,COMMERCIAL HUB
76.99580977224845,28.417855673022586,52.0,583.0,157.0,730.0,174.0,1.4115,14060000.0,COMMERCIAL HUB
77.05862719076926,28.44850480177677,45.0,792.0,203.0,872.0,188.0,2.6875,12970000.0,URBAN CENTER
77.02601760906447,28.411981955599526,44.0,2702.0,770.0,3260.0,721.0,2.3575,14480000.0,NEAR METRO
76.99298092764981,28.40605104281314,48.0,2230.0,593.0,2419.0,598.0,2.3944,13070000.0,SUBURBAN
76.99455469191365,28.493681122998645,26.0,36.0,9.0,35.0,9.0,1.625,17500000.0,COMMERCIAL HUB
77.04073813930323,28.451790902426715,42.0,498.0,120.0,548.0,119.0,3.7543,12660000.0,URBAN CENTER
77.01702990589658,28.44459632607565,52.0,22.0,7.0,55.0,7.0,7.5752,6750000.0,NEAR METRO
77.0757903029922,28.4943224344965,43.0,1811.0,513.0,2123.0,487.0,1.3615,13330000.0,COMMERCIAL HUB
77.07940489674525,28.497967701236053,52.0,346.0,270.0,346.0,251.0,2.5313,22500000.0,SUBURBAN
76.9894537391714,28.489464510559888,13.0,1703.0,697.0,1823.0,669.0,0.8288,18130000.0,COMMERCIAL HUB
77.04048895956167,28.492786558236336,52.0,116.0,107.0,171.0,92.0,1.0769,11250000.0,COMMERCIAL HUB
77.07840431898833,28.475304160494336,33.0,390.0,199.0,435.0,193.0,1.1979,35000000.0,SUBURBAN
77.04158011927798,28.48301141780047,8.0,1204.0,552.0,1074.0,517.0,1.0227,8750000.0,COMMERCIAL HUB
77.04259411652352,28.487685992819983,19.0,2870.0,1021.0,3325.0,978.0,1.7395,16250000.0,SUBURBAN
77.07397619510918,28.427230356107323,52.0,2806.0,1944.0,2232.0,1605.0,0.6775,35000000.0,NEAR METRO
77.05728288164467,28.43098772069708,8.0,3105.0,1256.0,1086.0,997.0,0.8131,27500000.0,URBAN CENTER
77.00705626099035,28.404739365476033,12.0,4011.0,1438.0,1673.0,1088.0,5.3081,28750000.0,NEAR METRO
77.04801992456679,28.479951810795328,52.0,58.0,52.0,41.0,27.0,4.0972,50000100.0,URBAN CENTER
77.04020019350983,28.40085697848251,6.0,1529.0,566.0,1051.0,473.0,2.462,16250000.0,URBAN CENTER
77.02598224970322,28.423240899448093,52.0,174.0,66.0,249.0,57.0,1.7763,31250000.0,NEAR METRO
77.05784767112524,28.459114800424,15.0,326.0,123.0,490.0,105.0,1.4886,17500000.0,URBAN CENTER
77.01630844214851,28.423471186097977,40.0,637.0,273.0,1150.0,263.0,1.8625,13130000.0,URBAN CENTER
77.02573535394959,28.48151598319096,52.0,1802.0,613.0,2382.0,587.0,1.8438,18590000.0,URBAN CENTER
77.02268724786616,28.496994690813445,40.0,680.0,273.0,995.0,249.0,2.2607,16560000.0,URBAN CENTER
77.03146583052417,28.42374353542224,30.0,929.0,238.0,763.0,214.0,2.5227,18750000.0,URBAN CENTER
76.99536368724478,28.414855266881535,38.0,715.0,282.0,1174.0,300.0,2.345,22500000.0,SUBURBAN
77.01924083005754,28.495934956846803,42.0,2541.0,1282.0,3974.0,1189.0,1.5854,8750000.0,COMMERCIAL HUB
77.05235538623437,28.41849516574944,42.0,1175.0,428.0,1593.0,407.0,2.3438,21330000.0,COMMERCIAL HUB
77.0013758787707,28.426216366349138,30.0,1771.0,788.0,2188.0,764.0,1.5885,15420000.0,SUBURBAN
77.06874927596317,28.41331030221516,34.0,786.0,341.0,1239.0,320.0,2.3438,15210000.0,NEAR METRO
77.00972339527601,28.435244006751528,32.0,1657.0,579.0,2071.0,598.0,2.1135,15250000.0,SUBURBAN
76.98368047904142,28.489831817454135,33.0,1416.0,686.0,2013.0,614.0,1.9818,20830000.0,COMMERCIAL HUB
77.00481748619079,28.43186309533423,33.0,1177.0,468.0,1533.0,430.0,2.3981,18330000.0,URBAN CENTER
77.06306001993121,28.42098511334016,41.0,1072.0,331.0,1111.0,314.0,1.9233,20710000.0,NEAR METRO
77.01511558327668,28.499127534807464,24.0,3247.0,1281.0,2642.0,1182.0,2.4632,21670000.0,NEAR METRO
77.04923088263533,28.493281529114554,14.0,1924.0,926.0,2226.0,792.0,2.2552,26590000.0,NEAR METRO
77.01056651696163,28.462490769181667,32.0,1777.0,536.0,1684.0,489.0,2.3636,19000000.0,URBAN CENTER
77.00858011979174,28.43889205012427,25.0,7522.0,3179.0,7221.0,2902.0,2.0173,17750000.0,COMMERCIAL HUB
77.00243908917047,28.49552627407908,14.0,1787.0,853.0,2251.0,763.0,1.1642,40000000.0,NEAR METRO
76.98616577060308,28.417990824407376,17.0,2518.0,1196.0,3051.0,1000.0,1.7199,17500000.0,NEAR METRO
76.98485207166297,28.400696242435828,17.0,2124.0,1168.0,3915.0,1137.0,1.1346,13750000.0,COMMERCIAL HUB
76.99965558203625,28.41129063138696,25.0,1714.0,1176.0,3723.0,1036.0,1.3241,11250000.0,COMMERCIAL HUB
77.0123781744447,28.463779819142097,45.0,564.0,353.0,1172.0,319.0,1.494,18750000.0,SUBURBAN
77.02446474642738,28.494681305460226,26.0,513.0,338.0,1204.0,321.0,1.4904,27500000.0,COMMERCIAL HUB
77.0513329460666,28.432893428461654,33.0,1950.0,1047.0,3707.0,1012.0,1.7238,11000000.0,URBAN CENTER
77.07291107645861,28.429619028150267,37.0,350.0,245.0,1122.0,248.0,2.7634,13750000.0,COMMERCIAL HUB
77.04243541050951,28.40186629572484,52.0,1292.0,864.0,2081.0,724.0,0.9563,27500000.0,NEAR METRO
76.99852075286084,28.46598174973133,52.0,1261.0,616.0,2309.0,581.0,1.6184,22500000.0,URBAN CENTER
77.04289040333937,28.448985892028603,52.0,936.0,454.0,990.0,354.0,1.1122,18750000.0,SUBURBAN
77.04735417864234,28.445753856486107,42.0,2472.0,,3795.0,1179.0,1.2254,16250000.0,COMMERCIAL HUB
77.02796582894747,28.41301872167718,25.0,1316.0,836.0,2796.0,784.0,1.7866,32500000.0,COMMERCIAL HUB
77.06192136916948,28.406954813929996,26.0,1164.0,674.0,1685.0,541.0,1.5727,22500000.0,SUBURBAN
77.07206352675703,28.488426395478225,28.0,1306.0,637.0,2079.0,598.0,1.4615,27500000.0,NEAR METRO
77.06385545867046,28.438195879410284,31.0,1525.0,730.0,2510.0,652.0,1.6355,16250000.0,COMMERCIAL HUB
76.99135457714738,28.4621393264443,41.0,1788.0,774.0,2931.0,702.0,1.4413,15890000.0,NEAR METRO
77.04647328597083,28.466463035494307,41.0,1075.0,597.0,2260.0,614.0,1.3,16250000.0,NEAR METRO
76.98560658795085,28.47630944805191,44.0,968.0,384.0,1805.0,375.0,1.4801,21250000.0,SUBURBAN
77.04988841835181,28.42605661318841,47.0,661.0,359.0,1406.0,307.0,1.3169,11250000.0,SUBURBAN
77.06158366117894,28.47776983063767,13.0,1784.0,,2158.0,682.0,1.7038,11810000.0,NEAR METRO
77.0507251873278,28.471279187458727,24.0,323.0,214.0,751.0,189.0,1.8304,22500000.0,URBAN CENTER
76.99352565708892,28.490136682890107,12.0,535.0,328.0,1194.0,365.0,1.2012,27500000.0,URBAN CENTER
77.07895707828237,28.48149575887899,52.0,2156.0,306.0,861.0,311.0,8.8062,50000100.0,NEAR METRO
77.06731100578764,28.439910065915807,52.0,1841.0,240.0,693.0,218.0,15.0001,50000100.0,NEAR METRO
76.98489622446733,28.43137198344553,52.0,2248.0,255.0,813.0,265.0,15.0001,50000100.0,URBAN CENTER
77.01360369052871,28.47104200838436,52.0,1482.0,171.0,531.0,161.0,15.0001,50000100.0,SUBURBAN
77.06086811167829,28.4033620054468,52.0,2089.0,309.0,883.0,281.0,7.4574,50000100.0,SUBURBAN
77.07413385024378,28.416557009385695,52.0,1311.0,310.0,707.0,290.0,3.4812,43280000.0,COMMERCIAL HUB
77.04479830373242,28.43471809928425,49.0,649.0,315.0,987.0,329.0,1.6806,31670000.0,SUBURBAN
77.05483572910839,28.471670550895727,19.0,3013.0,1118.0,2465.0,1008.0,2.5386,29060000.0,SUBURBAN
76.99541712346904,28.403503505875907,9.0,1554.0,815.0,1704.0,761.0,2.0185,14170000.0,NEAR METRO
77.04471821583444,28.431778844676508,22.0,492.0,269.0,634.0,261.0,1.6406,30000000.0,NEAR METRO
77.05028350913065,28.40702297754347,26.0,2302.0,1124.0,2660.0,1004.0,2.3567,25310000.0,NEAR METRO
77.05202925267899,28.408079920395647,43.0,3056.0,1345.0,3920.0,1304.0,1.925,30000000.0,COMMERCIAL HUB
77.0323036866327,28.481541176600352,31.0,1489.0,664.0,1793.0,556.0,2.4348,23060000.0,NEAR METRO
77.06978466042862,28.48624907679831,46.0,5677.0,2610.0,7443.0,2406.0,1.8238,23750000.0,URBAN CENTER
76.99530127676617,28.47063934859491,26.0,2107.0,757.0,2660.0,740.0,2.3375,28230000.0,URBAN CENTER
76.98092620024904,28.49427417576691,36.0,2657.0,738.0,2274.0,723.0,3.425,28170000.0,SUBURBAN
77.04683273226696,28.469376013246816,28.0,2362.0,949.0,2759.0,894.0,2.2364,30560000.0,URBAN CENTER
77.01795127469434,28.45823584197167,49.0,2549.0,630.0,1539.0,594.0,2.6218,35090000.0,NEAR METRO
77.04501189548172,28.48929646970104,40.0,2657.0,794.0,2149.0,749.0,2.2653,44500000.0,NEAR METRO
77.04343630642651,28.41250680028569,52.0,2980.0,366.0,967.0,359.0,11.2185,50000100.0,URBAN CENTER
76.99619691906898,28.482761400482598,36.0,369.0,147.0,145.0,136.0,0.8804,45000000.0,NEAR METRO
77.03924524203711,28.41419823171733,52.0,983.0,246.0,578.0,204.0,5.7393,50000100.0,URBAN CENTER
77.03178812914263,28.407607275255895,25.0,2740.0,707.0,1420.0,664.0,3.5909,40450000.0,URBAN CENTER
77.06409773931807,28.448737008422242,52.0,955.0,100.0,457.0,120.0,15.0001,50000100.0,COMMERCIAL HUB
77.00286835827988,28.49861908975553,26.0,5062.0,2055.0,4533.0,1822.0,2.3105,16670000.0,COMMERCIAL HUB
77.07405522589362,28.441570583989005,30.0,3110.0,1269.0,2535.0,1218.0,1.6987,41250000.0,NEAR METRO
77.02281111775928,28.436233676211465,18.0,3759.0,,3296.0,1462.0,2.2708,17500000.0,COMMERCIAL HUB
77.07582487588368,28.42586109270708,20.0,3264.0,1248.0,2919.0,1191.0,2.3674,50000100.0,NEAR METRO
77.03542201750453,28.470408629223858,20.0,1782.0,896.0,1749.0,823.0,2.2094,7500000.0,SUBURBAN
77.07714623262682,28.487467161017925,34.0,2470.0,1197.0,2326.0,1055.0,1.9038,32500000.0,SUBURBAN
77.05563432594484,28.48335615037284,24.0,4021.0,1707.0,3727.0,1529.0,1.7365,11250000.0,SUBURBAN
77.03015353300714,28.41149210888034,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,30000000.0,URBAN CENTER
77.07726906573731,28.42087376550895,43.0,1366.0,740.0,942.0,672.0,1.6953,15000000.0,NEAR METRO
77.0223994253994,28.498626873319186,42.0,3894.0,2293.0,6846.0,2156.0,1.5553,7000000.0,SUBURBAN
77.06669696884934,28.49616317246513,27.0,2456.0,1111.0,4137.0,1104.0,1.5954,18750000.0,COMMERCIAL HUB
77.07326662214415,28.404362776204493,46.0,1759.0,1012.0,2716.0,877.0,2.1637,35000000.0,URBAN CENTER
77.04852324214822,28.430407828851667,47.0,1390.0,872.0,2860.0,827.0,1.468,13750000.0,NEAR METRO
77.00443163072822,28.44260334357174,23.0,2040.0,778.0,2235.0,697.0,1.9309,23330000.0,URBAN CENTER
77.00403786422333,28.484804845995434,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,27000000.0,SUBURBAN
77.06271697748375,28.45355491918117,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,47500000.0,NEAR METRO
77.0364805043875,28.481826037610382,23.0,2512.0,1203.0,3720.0,1118.0,1.7896,32220000.0,NEAR METRO
77.04923253503554,28.4612753956544,24.0,1336.0,453.0,1268.0,426.0,2.8202,50000100.0,SUBURBAN
77.07507364187921,28.411339948874577,47.0,3038.0,1533.0,4225.0,1472.0,1.6725,18750000.0,URBAN CENTER
76.98592788011098,28.43979001708102,34.0,1848.0,667.0,1351.0,589.0,2.0547,41000000.0,URBAN CENTER
77.03022440972534,28.448454427877635,52.0,2124.0,756.0,1920.0,756.0,2.1435,32890000.0,NEAR METRO
76.98942362524834,28.444987104345213,31.0,2827.0,1084.0,3107.0,993.0,2.0278,36000000.0,SUBURBAN
77.01942109748131,28.435592445481074,14.0,1559.0,646.0,1639.0,567.0,1.9949,38000000.0,URBAN CENTER
77.067134094175,28.462716098409246,42.0,3292.0,713.0,2224.0,674.0,3.5517,29150000.0,COMMERCIAL HUB
77.00466239094655,28.46538791622126,43.0,2808.0,584.0,1654.0,569.0,4.125,43680000.0,NEAR METRO
77.05637796709404,28.439163916311486,36.0,3239.0,722.0,1383.0,612.0,4.5918,33700000.0,SUBURBAN
77.07745217103287,28.494545647810465,52.0,1368.0,231.0,737.0,248.0,8.3617,43380000.0,COMMERCIAL HUB
77.04497680758197,28.40679640435189,48.0,2405.0,527.0,1868.0,502.0,3.375,25780000.0,COMMERCIAL HUB
76.99404776912222,28.477510380512975,44.0,1574.0,390.0,1323.0,404.0,2.5284,22630000.0,URBAN CENTER
77.02863508761476,28.454104183740057,45.0,1707.0,519.0,1446.0,466.0,2.1736,17130000.0,URBAN CENTER
77.02243614475006,28.42137783127236,50.0,1389.0,364.0,976.0,302.0,1.5882,32730000.0,SUBURBAN
77.07294226385325,28.484114874742954,42.0,3343.0,1183.0,3480.0,1146.0,1.9923,25000000.0,COMMERCIAL HUB
77.00251794597044,28.47095512341145,35.0,1692.0,423.0,1578.0,406.0,2.5313,30580000.0,COMMERCIAL HUB
76.99659004189273,28.40640365354557,40.0,1667.0,365.0,1161.0,384.0,3.1406,41760000.0,NEAR METRO
77.07455491710908,28.447553971827475,44.0,1612.0,650.0,2028.0,593.0,1.9152,11560000.0,COMMERCIAL HUB
77.05545204878801,28.477162936188414,42.0,1476.0,610.0,1605.0,545.0,1.721,21430000.0,URBAN CENTER
77.0101129727071,28.42515713659804,42.0,443.0,223.0,582.0,223.0,2.2937,35000000.0,NEAR METRO
77.0180676573417,28.465170339461622,46.0,1386.0,457.0,1845.0,485.0,2.1414,15770000.0,COMMERCIAL HUB
77.0491233800202,28.41275646184668,31.0,1744.0,720.0,2034.0,633.0,2.2684,19380000.0,URBAN CENTER
77.07585891410717,28.400233215019103,30.0,1417.0,589.0,1615.0,540.0,1.3867,19380000.0,NEAR METRO
77.07181345314865,28.400948682077598,34.0,1102.0,,1325.0,439.0,1.5972,16880000.0,SUBURBAN
77.00716120777355,28.4501457522498,36.0,1723.0,569.0,1664.0,501.0,1.9323,16110000.0,COMMERCIAL HUB
77.04664418852613,28.466568173139862,34.0,1453.0,588.0,1987.0,589.0,2.096,18750000.0,URBAN CENTER
77.00183438031094,28.403388202540764,18.0,3585.0,1661.0,5229.0,1534.0,1.847,25000000.0,SUBURBAN
77.01579532946332,28.457820590103427,11.0,677.0,370.0,1143.0,341.0,2.3864,35000000.0,NEAR METRO
76.99683797884953,28.479697604957664,31.0,2818.0,1252.0,4126.0,1200.0,2.053,22920000.0,COMMERCIAL HUB
77.02477659188655,28.472329029382433,52.0,1801.0,313.0,714.0,293.0,4.6838,47900000.0,SUBURBAN
76.99187747053344,28.459366111281334,52.0,2497.0,406.0,1030.0,412.0,4.89,50000100.0,URBAN CENTER
77.07188650435306,28.426215286365974,52.0,2315.0,356.0,894.0,345.0,4.1328,50000100.0,COMMERCIAL HUB
77.06021894355415,28.46744577339521,52.0,2066.0,319.0,981.0,297.0,5.8632,45000000.0,SUBURBAN
77.07699735364021,28.438511990893893,52.0,1421.0,163.0,495.0,167.0,10.586,50000100.0,NEAR METRO
77.0503967990345,28.40721340107111,52.0,1721.0,195.0,688.0,196.0,15.0001,50000100.0,NEAR METRO
77.02020024281893,28.425259726583054,52.0,1621.0,284.0,588.0,272.0,6.2223,50000100.0,NEAR METRO
77.03858031170418,28.44334782838019,52.0,3421.0,598.0,1203.0,564.0,4.1618,50000100.0,URBAN CENTER
76.99018654306286,28.41822090819093,52.0,2756.0,542.0,971.0,510.0,5.5871,50000100.0,URBAN CENTER
77.03759266653176,28.4044177428449,52.0,2877.0,721.0,1186.0,704.0,3.2645,17500000.0,NEAR METRO
77.03851507846878,28.43285150008361,52.0,2373.0,601.0,1135.0,576.0,3.1765,22500000.0,COMMERCIAL HUB
77.06539416297066,28.42198866858699,52.0,1902.0,488.0,848.0,478.0,2.9621,17500000.0,NEAR METRO
77.04760716571043,28.489196219105246,48.0,890.0,255.0,434.0,232.0,3.6111,45000000.0,SUBURBAN
77.00917386124507,28.450074535432492,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,28750000.0,NEAR METRO
77.05003243769494,28.454792658020782,46.0,1651.0,410.0,512.0,397.0,4.0179,35000000.0,SUBURBAN
77.05583089679791,28.45106735182645,45.0,3312.0,880.0,1157.0,809.0,3.5719,50000100.0,URBAN CENTER
77.00392600495552,28.417073127890035,40.0,1821.0,447.0,777.0,441.0,2.3375,35520000.0,URBAN CENTER
77.02060643038456,28.448267796271516,48.0,1740.0,360.0,748.0,357.0,4.7019,41110000.0,NEAR METRO
77.06297150398461,28.423938358244445,50.0,2519.0,,1117.0,516.0,4.3667,40560000.0,NEAR METRO
77.03197383750393,28.478427697742642,52.0,2046.0,451.0,944.0,435.0,3.4265,45690000.0,NEAR METRO
76.98564134275595,28.452363176971183,52.0,2203.0,437.0,899.0,384.0,4.25,48690000.0,NEAR METRO
77.00411236107854,28.4074978572605,52.0,2195.0,435.0,884.0,432.0,5.24,48640000.0,SUBURBAN
77.04741951785704,28.48213937426113,44.0,2703.0,663.0,1045.0,619.0,3.201,28750000.0,COMMERCIAL HUB
77.05336537532807,28.415899467338207,39.0,2309.0,526.0,870.0,546.0,3.1677,45340000.0,SUBURBAN
77.02375898607957,28.425338505630226,52.0,1084.0,247.0,468.0,255.0,3.4286,47430000.0,URBAN CENTER
77.02530528592503,28.47959189585538,25.0,4625.0,1307.0,1739.0,1191.0,3.3989,48500000.0,SUBURBAN
77.01573496875835,28.411795177923988,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,37500000.0,NEAR METRO
77.01006951678764,28.40609280350874,21.0,3653.0,956.0,1510.0,890.0,3.5573,50000100.0,URBAN CENTER
77.06932913371494,28.432547761063073,52.0,3175.0,1057.0,1594.0,997.0,3.1766,22500000.0,COMMERCIAL HUB
77.0268686019984,28.466906127600375,52.0,3446.0,1360.0,1768.0,1245.0,2.4722,50000100.0,COMMERCIAL HUB
77.0704284333101,28.4729265781485,52.0,1314.0,170.0,629.0,214.0,7.1669,50000100.0,NEAR METRO
77.03434619737521,28.41862905617696,52.0,2530.0,458.0,1122.0,449.0,3.9167,32160000.0,URBAN CENTER
77.03791506048944,28.442081741042927,52.0,2069.0,417.0,826.0,377.0,3.5481,39600000.0,NEAR METRO
76.99834947687457,28.4350110521605,52.0,1482.0,336.0,768.0,300.0,3.7167,32730000.0,NEAR METRO
76.98643336005651,28.484957923599747,52.0,2837.0,602.0,1164.0,551.0,3.2411,25000000.0,NEAR METRO
77.06062500256567,28.492503946388325,48.0,1354.0,279.0,716.0,309.0,3.7167,38500000.0,URBAN CENTER
76.98920234496454,28.41514202324577,52.0,1368.0,322.0,617.0,303.0,5.3819,44090000.0,COMMERCIAL HUB
77.04042698294887,28.42150495959125,33.0,2880.0,836.0,1416.0,736.0,2.6781,32880000.0,URBAN CENTER
77.04689006385428,28.40623821471068,48.0,3551.0,826.0,1601.0,827.0,3.2279,40000000.0,NEAR METRO
77.04669225380513,28.44671764115036,39.0,2810.0,670.0,1109.0,624.0,3.25,35500000.0,NEAR METRO
77.00903414624653,28.434004341488233,52.0,2130.0,455.0,921.0,395.0,2.9605,50000100.0,URBAN CENTER
77.0364309086646,28.40611593099375,52.0,843.0,160.0,333.0,151.0,4.5192,44600000.0,COMMERCIAL HUB
77.0762347917032,28.48443812014,52.0,1608.0,289.0,630.0,252.0,5.5596,50000100.0,COMMERCIAL HUB
76.99302905164593,28.403988508896294,28.0,2522.0,616.0,991.0,574.0,3.1475,36250000.0,URBAN CENTER
76.9953084590021,28.489786479408032,29.0,3946.0,1008.0,1676.0,876.0,2.7824,45000000.0,NEAR METRO
77.07388754310824,28.473876775482513,31.0,4345.0,1158.0,1987.0,1070.0,2.8233,31000000.0,NEAR METRO
77.00004759354088,28.454075748625446,25.0,2558.0,661.0,1183.0,636.0,3.5556,50000000.0,URBAN CENTER
77.00747461247443,28.40482034521009,35.0,2457.0,552.0,1159.0,523.0,3.0862,34530000.0,URBAN CENTER
77.04728542718833,28.446635554183167,52.0,1197.0,231.0,671.0,219.0,3.825,27850000.0,COMMERCIAL HUB
77.00616273436812,28.492946526992522,48.0,1266.0,234.0,539.0,222.0,4.005,27500000.0,NEAR METRO
